device_id,device_type,ip_address,ip_cluster,phone_hash,browser_fingerprint
DEV_005100,mobile,10.129.234.11,10.129.234.0/24,PHONE_HASH_005100_1589,BROWSER_FP_005100_458395
DEV_005101,mobile,10.204.121.131,10.204.121.0/24,PHONE_HASH_005101_7887,BROWSER_FP_005101_906525
DEV_005102,mobile,10.42.114.3,10.42.114.0/24,PHONE_HASH_005102_2833,BROWSER_FP_005102_877153
DEV_005103,desktop,10.85.170.85,10.85.170.0/24,PHONE_HASH_005103_1498,BROWSER_FP_005103_938886
DEV_005104,tablet,10.112.8.187,10.112.8.0/24,PHONE_HASH_005104_3998,BROWSER_FP_005104_118404
DEV_005105,mobile,10.173.173.56,10.173.173.0/24,PHONE_HASH_005105_8052,BROWSER_FP_005105_977095
DEV_005106,mobile,10.238.201.239,10.238.201.0/24,PHONE_HASH_005106_2993,BROWSER_FP_005106_879666
DEV_005107,desktop,10.146.37.224,10.146.37.0/24,PHONE_HASH_005107_7994,BROWSER_FP_005107_281322
DEV_005108,mobile,10.23.126.193,10.23.126.0/24,PHONE_HASH_005108_7142,BROWSER_FP_005108_218928
DEV_005109,desktop,10.35.161.246,10.35.161.0/24,PHONE_HASH_005109_9398,BROWSER_FP_005109_254402
DEV_005110,mobile,10.62.180.31,10.62.180.0/24,PHONE_HASH_005110_3725,BROWSER_FP_005110_427033
DEV_005111,desktop,10.103.161.198,10.103.161.0/24,PHONE_HASH_005111_5364,BROWSER_FP_005111_469778
DEV_005112,desktop,10.182.101.242,10.182.101.0/24,PHONE_HASH_005112_1449,BROWSER_FP_005112_603633
DEV_005113,mobile,10.32.113.194,10.32.113.0/24,PHONE_HASH_005113_4517,BROWSER_FP_005113_325777
DEV_005114,desktop,10.191.68.159,10.191.68.0/24,PHONE_HASH_005114_9756,BROWSER_FP_005114_217493
DEV_005115,api,10.169.254.183,10.169.254.0/24,PHONE_HASH_005115_6809,BROWSER_FP_005115_799005
DEV_005116,desktop,10.189.26.172,10.189.26.0/24,PHONE_HASH_005116_1566,BROWSER_FP_005116_108057
DEV_005117,mobile,10.17.187.161,10.17.187.0/24,PHONE_HASH_005117_6664,BROWSER_FP_005117_678564
DEV_005118,mobile,10.158.182.187,10.158.182.0/24,PHONE_HASH_005118_7889,BROWSER_FP_005118_701356
DEV_005119,api,10.236.203.159,10.236.203.0/24,PHONE_HASH_005119_9791,BROWSER_FP_005119_130246
DEV_005120,mobile,10.97.34.192,10.97.34.0/24,PHONE_HASH_005120_6856,BROWSER_FP_005120_575192
DEV_005121,mobile,10.166.63.219,10.166.63.0/24,PHONE_HASH_005121_8454,BROWSER_FP_005121_651601
DEV_005122,mobile,10.39.170.212,10.39.170.0/24,PHONE_HASH_005122_3370,BROWSER_FP_005122_763261
DEV_005123,mobile,10.13.129.16,10.13.129.0/24,PHONE_HASH_005123_2572,BROWSER_FP_005123_795598
DEV_005124,desktop,10.8.117.230,10.8.117.0/24,PHONE_HASH_005124_5637,BROWSER_FP_005124_815755
DEV_005125,mobile,10.158.242.217,10.158.242.0/24,PHONE_HASH_005125_7079,BROWSER_FP_005125_280036
DEV_005126,mobile,10.227.107.82,10.227.107.0/24,PHONE_HASH_005126_5456,BROWSER_FP_005126_162222
DEV_005127,mobile,10.184.71.24,10.184.71.0/24,PHONE_HASH_005127_2956,BROWSER_FP_005127_368786
DEV_005128,mobile,10.128.21.249,10.128.21.0/24,PHONE_HASH_005128_4830,BROWSER_FP_005128_831671
DEV_005129,mobile,10.202.213.177,10.202.213.0/24,PHONE_HASH_005129_5521,BROWSER_FP_005129_342221
DEV_005130,mobile,10.158.8.223,10.158.8.0/24,PHONE_HASH_005130_5190,BROWSER_FP_005130_891665
DEV_005131,mobile,10.169.189.217,10.169.189.0/24,PHONE_HASH_005131_6291,BROWSER_FP_005131_545802
DEV_005132,desktop,10.37.95.234,10.37.95.0/24,PHONE_HASH_005132_2157,BROWSER_FP_005132_991382
DEV_005133,mobile,10.215.214.45,10.215.214.0/24,PHONE_HASH_005133_7478,BROWSER_FP_005133_267450
DEV_005134,mobile,10.121.113.241,10.121.113.0/24,PHONE_HASH_005134_6757,BROWSER_FP_005134_406440
DEV_005135,desktop,10.232.171.215,10.232.171.0/24,PHONE_HASH_005135_4171,BROWSER_FP_005135_260113
DEV_005136,desktop,10.27.91.59,10.27.91.0/24,PHONE_HASH_005136_8495,BROWSER_FP_005136_489517
DEV_005137,desktop,10.51.59.124,10.51.59.0/24,PHONE_HASH_005137_4191,BROWSER_FP_005137_552904
DEV_005138,mobile,10.251.30.9,10.251.30.0/24,PHONE_HASH_005138_5671,BROWSER_FP_005138_831619
DEV_005139,mobile,10.110.146.250,10.110.146.0/24,PHONE_HASH_005139_7030,BROWSER_FP_005139_616825
DEV_005140,desktop,10.199.119.48,10.199.119.0/24,PHONE_HASH_005140_5930,BROWSER_FP_005140_427154
DEV_005141,desktop,10.189.106.150,10.189.106.0/24,PHONE_HASH_005141_9203,BROWSER_FP_005141_256425
DEV_005142,mobile,10.182.56.239,10.182.56.0/24,PHONE_HASH_005142_6310,BROWSER_FP_005142_841507
DEV_005143,mobile,10.105.39.54,10.105.39.0/24,PHONE_HASH_005143_4978,BROWSER_FP_005143_973868
DEV_005144,mobile,10.232.182.101,10.232.182.0/24,PHONE_HASH_005144_3274,BROWSER_FP_005144_375653
DEV_005145,tablet,10.129.139.174,10.129.139.0/24,PHONE_HASH_005145_8576,BROWSER_FP_005145_995656
DEV_005146,desktop,10.13.182.168,10.13.182.0/24,PHONE_HASH_005146_7714,BROWSER_FP_005146_401600
DEV_005147,desktop,10.150.63.219,10.150.63.0/24,PHONE_HASH_005147_7020,BROWSER_FP_005147_267960
DEV_005148,mobile,10.175.10.224,10.175.10.0/24,PHONE_HASH_005148_6271,BROWSER_FP_005148_684830
DEV_005149,desktop,10.98.5.190,10.98.5.0/24,PHONE_HASH_005149_5027,BROWSER_FP_005149_512710
DEV_005150,tablet,10.34.194.241,10.34.194.0/24,PHONE_HASH_005150_4421,BROWSER_FP_005150_126017
DEV_005151,desktop,10.153.174.213,10.153.174.0/24,PHONE_HASH_005151_2881,BROWSER_FP_005151_583280
DEV_005152,desktop,10.223.51.132,10.223.51.0/24,PHONE_HASH_005152_3812,BROWSER_FP_005152_651315
DEV_005153,desktop,10.16.61.36,10.16.61.0/24,PHONE_HASH_005153_7934,BROWSER_FP_005153_842301
DEV_005154,mobile,10.51.228.157,10.51.228.0/24,PHONE_HASH_005154_1915,BROWSER_FP_005154_469265
DEV_005155,mobile,10.142.1.137,10.142.1.0/24,PHONE_HASH_005155_2887,BROWSER_FP_005155_896504
DEV_005156,mobile,10.236.125.80,10.236.125.0/24,PHONE_HASH_005156_6810,BROWSER_FP_005156_983388
DEV_005157,mobile,10.66.181.88,10.66.181.0/24,PHONE_HASH_005157_7223,BROWSER_FP_005157_650990
DEV_005158,mobile,10.177.123.40,10.177.123.0/24,PHONE_HASH_005158_1370,BROWSER_FP_005158_324325
DEV_005159,mobile,10.238.12.239,10.238.12.0/24,PHONE_HASH_005159_3315,BROWSER_FP_005159_966511
DEV_005160,desktop,10.0.159.165,10.0.159.0/24,PHONE_HASH_005160_7759,BROWSER_FP_005160_878944
DEV_005161,api,10.246.221.187,10.246.221.0/24,PHONE_HASH_005161_5091,BROWSER_FP_005161_265824
DEV_005162,mobile,10.96.52.140,10.96.52.0/24,PHONE_HASH_005162_3064,BROWSER_FP_005162_803377
DEV_005163,mobile,10.50.18.138,10.50.18.0/24,PHONE_HASH_005163_1623,BROWSER_FP_005163_985172
DEV_005164,mobile,10.176.63.19,10.176.63.0/24,PHONE_HASH_005164_4236,BROWSER_FP_005164_982680
DEV_005165,mobile,10.46.210.165,10.46.210.0/24,PHONE_HASH_005165_4606,BROWSER_FP_005165_655436
DEV_005166,desktop,10.38.192.82,10.38.192.0/24,PHONE_HASH_005166_9221,BROWSER_FP_005166_486159
DEV_005167,mobile,10.45.2.211,10.45.2.0/24,PHONE_HASH_005167_5939,BROWSER_FP_005167_827633
DEV_005168,tablet,10.230.188.214,10.230.188.0/24,PHONE_HASH_005168_6838,BROWSER_FP_005168_544680
DEV_005169,api,10.154.229.88,10.154.229.0/24,PHONE_HASH_005169_6249,BROWSER_FP_005169_350939
DEV_005170,desktop,10.228.107.98,10.228.107.0/24,PHONE_HASH_005170_4841,BROWSER_FP_005170_813406
DEV_005171,tablet,10.234.216.116,10.234.216.0/24,PHONE_HASH_005171_2254,BROWSER_FP_005171_691079
DEV_005172,mobile,10.162.104.175,10.162.104.0/24,PHONE_HASH_005172_9858,BROWSER_FP_005172_733271
DEV_005173,mobile,10.108.85.236,10.108.85.0/24,PHONE_HASH_005173_8313,BROWSER_FP_005173_408747
DEV_005174,desktop,10.13.66.86,10.13.66.0/24,PHONE_HASH_005174_2596,BROWSER_FP_005174_937736
DEV_005175,mobile,10.82.46.59,10.82.46.0/24,PHONE_HASH_005175_5950,BROWSER_FP_005175_699211
DEV_005176,mobile,10.1.199.145,10.1.199.0/24,PHONE_HASH_005176_8873,BROWSER_FP_005176_178712
DEV_005177,desktop,10.40.186.237,10.40.186.0/24,PHONE_HASH_005177_5014,BROWSER_FP_005177_764549
DEV_005178,tablet,10.184.184.174,10.184.184.0/24,PHONE_HASH_005178_6949,BROWSER_FP_005178_611692
DEV_005179,desktop,10.28.244.51,10.28.244.0/24,PHONE_HASH_005179_8528,BROWSER_FP_005179_609516
DEV_005180,desktop,10.140.200.210,10.140.200.0/24,PHONE_HASH_005180_7312,BROWSER_FP_005180_673240
DEV_005181,mobile,10.72.74.93,10.72.74.0/24,PHONE_HASH_005181_3361,BROWSER_FP_005181_623634
DEV_005182,tablet,10.114.91.109,10.114.91.0/24,PHONE_HASH_005182_2109,BROWSER_FP_005182_188539
DEV_005183,tablet,10.143.7.185,10.143.7.0/24,PHONE_HASH_005183_4573,BROWSER_FP_005183_756960
DEV_005184,desktop,10.180.51.100,10.180.51.0/24,PHONE_HASH_005184_8445,BROWSER_FP_005184_888086
DEV_005185,desktop,10.129.109.173,10.129.109.0/24,PHONE_HASH_005185_6460,BROWSER_FP_005185_601091
DEV_005186,mobile,10.242.247.236,10.242.247.0/24,PHONE_HASH_005186_9024,BROWSER_FP_005186_229523
DEV_005187,mobile,10.76.73.102,10.76.73.0/24,PHONE_HASH_005187_3095,BROWSER_FP_005187_115998
DEV_005188,mobile,10.231.214.136,10.231.214.0/24,PHONE_HASH_005188_2906,BROWSER_FP_005188_226949
DEV_005189,desktop,10.32.207.242,10.32.207.0/24,PHONE_HASH_005189_1920,BROWSER_FP_005189_844261
DEV_005190,mobile,10.162.209.5,10.162.209.0/24,PHONE_HASH_005190_5701,BROWSER_FP_005190_391656
DEV_005191,mobile,10.113.61.166,10.113.61.0/24,PHONE_HASH_005191_7259,BROWSER_FP_005191_433246
DEV_005192,mobile,10.216.100.23,10.216.100.0/24,PHONE_HASH_005192_9725,BROWSER_FP_005192_793395
DEV_005193,desktop,10.214.241.243,10.214.241.0/24,PHONE_HASH_005193_3525,BROWSER_FP_005193_378795
DEV_005194,desktop,10.195.226.88,10.195.226.0/24,PHONE_HASH_005194_4282,BROWSER_FP_005194_991908
DEV_005195,mobile,10.62.77.39,10.62.77.0/24,PHONE_HASH_005195_9201,BROWSER_FP_005195_794903
DEV_005196,desktop,10.42.10.165,10.42.10.0/24,PHONE_HASH_005196_6054,BROWSER_FP_005196_285350
DEV_005197,mobile,10.235.176.199,10.235.176.0/24,PHONE_HASH_005197_7081,BROWSER_FP_005197_274006
DEV_005198,tablet,10.8.102.117,10.8.102.0/24,PHONE_HASH_005198_8404,BROWSER_FP_005198_811966
DEV_005199,desktop,10.209.153.151,10.209.153.0/24,PHONE_HASH_005199_2328,BROWSER_FP_005199_150015
DEV_005200,desktop,10.118.57.73,10.118.57.0/24,PHONE_HASH_005200_7469,BROWSER_FP_005200_789145
DEV_005201,mobile,10.84.161.14,10.84.161.0/24,PHONE_HASH_005201_3515,BROWSER_FP_005201_373313
DEV_005202,desktop,10.140.214.110,10.140.214.0/24,PHONE_HASH_005202_3727,BROWSER_FP_005202_806291
DEV_005203,mobile,10.111.41.127,10.111.41.0/24,PHONE_HASH_005203_6491,BROWSER_FP_005203_693833
DEV_005204,mobile,10.182.112.167,10.182.112.0/24,PHONE_HASH_005204_9350,BROWSER_FP_005204_699161
DEV_005205,desktop,10.219.78.160,10.219.78.0/24,PHONE_HASH_005205_3677,BROWSER_FP_005205_320400
DEV_005206,tablet,10.20.136.226,10.20.136.0/24,PHONE_HASH_005206_6869,BROWSER_FP_005206_476637
DEV_005207,mobile,10.216.190.116,10.216.190.0/24,PHONE_HASH_005207_7469,BROWSER_FP_005207_810092
DEV_005208,mobile,10.76.203.136,10.76.203.0/24,PHONE_HASH_005208_9336,BROWSER_FP_005208_871131
DEV_005209,api,10.8.11.78,10.8.11.0/24,PHONE_HASH_005209_8144,BROWSER_FP_005209_457596
DEV_005210,mobile,10.231.77.94,10.231.77.0/24,PHONE_HASH_005210_9664,BROWSER_FP_005210_793400
DEV_005211,mobile,10.100.92.76,10.100.92.0/24,PHONE_HASH_005211_9964,BROWSER_FP_005211_434394
DEV_005212,desktop,10.253.178.16,10.253.178.0/24,PHONE_HASH_005212_5010,BROWSER_FP_005212_570611
DEV_005213,desktop,10.138.91.238,10.138.91.0/24,PHONE_HASH_005213_9357,BROWSER_FP_005213_509134
DEV_005214,desktop,10.189.173.123,10.189.173.0/24,PHONE_HASH_005214_3622,BROWSER_FP_005214_186980
DEV_005215,desktop,10.16.105.189,10.16.105.0/24,PHONE_HASH_005215_6700,BROWSER_FP_005215_228808
DEV_005216,tablet,10.201.100.158,10.201.100.0/24,PHONE_HASH_005216_8400,BROWSER_FP_005216_454989
DEV_005217,desktop,10.111.180.121,10.111.180.0/24,PHONE_HASH_005217_3361,BROWSER_FP_005217_352654
DEV_005218,api,10.203.33.145,10.203.33.0/24,PHONE_HASH_005218_6122,BROWSER_FP_005218_851810
DEV_005219,desktop,10.68.147.215,10.68.147.0/24,PHONE_HASH_005219_3414,BROWSER_FP_005219_107439
DEV_005220,mobile,10.138.54.45,10.138.54.0/24,PHONE_HASH_005220_9361,BROWSER_FP_005220_101789
DEV_005221,desktop,10.110.84.193,10.110.84.0/24,PHONE_HASH_005221_6525,BROWSER_FP_005221_983033
DEV_005222,mobile,10.7.235.105,10.7.235.0/24,PHONE_HASH_005222_7419,BROWSER_FP_005222_839576
DEV_005223,mobile,10.209.173.51,10.209.173.0/24,PHONE_HASH_005223_6337,BROWSER_FP_005223_604860
DEV_005224,desktop,10.239.214.168,10.239.214.0/24,PHONE_HASH_005224_2765,BROWSER_FP_005224_210619
DEV_005225,mobile,10.109.105.10,10.109.105.0/24,PHONE_HASH_005225_2369,BROWSER_FP_005225_337366
DEV_005226,mobile,10.103.97.38,10.103.97.0/24,PHONE_HASH_005226_1002,BROWSER_FP_005226_925486
DEV_005227,mobile,10.149.84.205,10.149.84.0/24,PHONE_HASH_005227_2581,BROWSER_FP_005227_612905
DEV_005228,mobile,10.200.136.77,10.200.136.0/24,PHONE_HASH_005228_9051,BROWSER_FP_005228_538371
DEV_005229,mobile,10.206.37.243,10.206.37.0/24,PHONE_HASH_005229_6989,BROWSER_FP_005229_458390
DEV_005230,desktop,10.226.16.45,10.226.16.0/24,PHONE_HASH_005230_2360,BROWSER_FP_005230_569442
DEV_005231,mobile,10.56.107.23,10.56.107.0/24,PHONE_HASH_005231_7398,BROWSER_FP_005231_991859
DEV_005232,desktop,10.216.105.59,10.216.105.0/24,PHONE_HASH_005232_3585,BROWSER_FP_005232_258501
DEV_005233,mobile,10.152.185.252,10.152.185.0/24,PHONE_HASH_005233_4622,BROWSER_FP_005233_976184
DEV_005234,desktop,10.112.108.122,10.112.108.0/24,PHONE_HASH_005234_1671,BROWSER_FP_005234_821828
DEV_005235,mobile,10.225.61.151,10.225.61.0/24,PHONE_HASH_005235_3295,BROWSER_FP_005235_921006
DEV_005236,desktop,10.238.156.14,10.238.156.0/24,PHONE_HASH_005236_2223,BROWSER_FP_005236_767678
DEV_005237,mobile,10.52.141.48,10.52.141.0/24,PHONE_HASH_005237_6696,BROWSER_FP_005237_788336
DEV_005238,tablet,10.18.92.206,10.18.92.0/24,PHONE_HASH_005238_6547,BROWSER_FP_005238_389917
DEV_005239,desktop,10.121.50.201,10.121.50.0/24,PHONE_HASH_005239_4043,BROWSER_FP_005239_641151
DEV_005240,desktop,10.21.196.118,10.21.196.0/24,PHONE_HASH_005240_9092,BROWSER_FP_005240_395296
DEV_005241,api,10.62.249.211,10.62.249.0/24,PHONE_HASH_005241_6110,BROWSER_FP_005241_130294
DEV_005242,mobile,10.236.67.180,10.236.67.0/24,PHONE_HASH_005242_7573,BROWSER_FP_005242_227868
DEV_005243,api,10.1.26.213,10.1.26.0/24,PHONE_HASH_005243_6783,BROWSER_FP_005243_103205
DEV_005244,mobile,10.213.214.101,10.213.214.0/24,PHONE_HASH_005244_3924,BROWSER_FP_005244_752527
DEV_005245,tablet,10.149.140.152,10.149.140.0/24,PHONE_HASH_005245_4131,BROWSER_FP_005245_259720
DEV_005246,tablet,10.167.221.213,10.167.221.0/24,PHONE_HASH_005246_2462,BROWSER_FP_005246_185021
DEV_005247,mobile,10.74.28.163,10.74.28.0/24,PHONE_HASH_005247_9357,BROWSER_FP_005247_688851
DEV_005248,mobile,10.224.29.134,10.224.29.0/24,PHONE_HASH_005248_3216,BROWSER_FP_005248_217824
DEV_005249,desktop,10.67.175.135,10.67.175.0/24,PHONE_HASH_005249_1118,BROWSER_FP_005249_382993
DEV_005250,mobile,10.131.152.129,10.131.152.0/24,PHONE_HASH_005250_8343,BROWSER_FP_005250_592675
DEV_005251,desktop,10.222.186.188,10.222.186.0/24,PHONE_HASH_005251_2488,BROWSER_FP_005251_350657
DEV_005252,mobile,10.60.33.51,10.60.33.0/24,PHONE_HASH_005252_8552,BROWSER_FP_005252_124272
DEV_005253,mobile,10.133.58.93,10.133.58.0/24,PHONE_HASH_005253_8631,BROWSER_FP_005253_514626
DEV_005254,mobile,10.208.128.209,10.208.128.0/24,PHONE_HASH_005254_7187,BROWSER_FP_005254_683766
DEV_005255,mobile,10.164.134.249,10.164.134.0/24,PHONE_HASH_005255_8587,BROWSER_FP_005255_496207
DEV_005256,mobile,10.94.129.62,10.94.129.0/24,PHONE_HASH_005256_1418,BROWSER_FP_005256_436108
DEV_005257,mobile,10.229.126.70,10.229.126.0/24,PHONE_HASH_005257_2793,BROWSER_FP_005257_632883
DEV_005258,desktop,10.0.33.149,10.0.33.0/24,PHONE_HASH_005258_3050,BROWSER_FP_005258_782667
DEV_005259,mobile,10.82.251.163,10.82.251.0/24,PHONE_HASH_005259_3602,BROWSER_FP_005259_557275
DEV_005260,mobile,10.47.55.136,10.47.55.0/24,PHONE_HASH_005260_3278,BROWSER_FP_005260_227734
DEV_005261,mobile,10.120.107.81,10.120.107.0/24,PHONE_HASH_005261_5103,BROWSER_FP_005261_892181
DEV_005262,mobile,10.32.128.201,10.32.128.0/24,PHONE_HASH_005262_1503,BROWSER_FP_005262_309645
DEV_005263,mobile,10.15.248.66,10.15.248.0/24,PHONE_HASH_005263_5594,BROWSER_FP_005263_800269
DEV_005264,tablet,10.199.92.110,10.199.92.0/24,PHONE_HASH_005264_7466,BROWSER_FP_005264_257117
DEV_005265,mobile,10.226.126.132,10.226.126.0/24,PHONE_HASH_005265_1207,BROWSER_FP_005265_645489
DEV_005266,mobile,10.187.98.27,10.187.98.0/24,PHONE_HASH_005266_7122,BROWSER_FP_005266_862921
DEV_005267,mobile,10.205.4.152,10.205.4.0/24,PHONE_HASH_005267_7985,BROWSER_FP_005267_808467
DEV_005268,mobile,10.38.21.237,10.38.21.0/24,PHONE_HASH_005268_2342,BROWSER_FP_005268_257496
DEV_005269,api,10.249.108.15,10.249.108.0/24,PHONE_HASH_005269_8601,BROWSER_FP_005269_727284
DEV_005270,mobile,10.88.106.200,10.88.106.0/24,PHONE_HASH_005270_7467,BROWSER_FP_005270_431534
DEV_005271,mobile,10.123.159.171,10.123.159.0/24,PHONE_HASH_005271_5983,BROWSER_FP_005271_345339
DEV_005272,desktop,10.13.32.205,10.13.32.0/24,PHONE_HASH_005272_2290,BROWSER_FP_005272_276727
DEV_005273,mobile,10.32.244.74,10.32.244.0/24,PHONE_HASH_005273_4260,BROWSER_FP_005273_950930
DEV_005274,mobile,10.242.172.191,10.242.172.0/24,PHONE_HASH_005274_4714,BROWSER_FP_005274_550577
DEV_005275,tablet,10.209.215.136,10.209.215.0/24,PHONE_HASH_005275_6922,BROWSER_FP_005275_902145
DEV_005276,mobile,10.177.79.142,10.177.79.0/24,PHONE_HASH_005276_6002,BROWSER_FP_005276_517947
DEV_005277,mobile,10.180.41.97,10.180.41.0/24,PHONE_HASH_005277_7112,BROWSER_FP_005277_967087
DEV_005278,desktop,10.90.246.27,10.90.246.0/24,PHONE_HASH_005278_3063,BROWSER_FP_005278_889729
DEV_005279,mobile,10.141.14.206,10.141.14.0/24,PHONE_HASH_005279_5257,BROWSER_FP_005279_457345
DEV_005280,desktop,10.146.135.85,10.146.135.0/24,PHONE_HASH_005280_9721,BROWSER_FP_005280_270056
DEV_005281,desktop,10.51.143.121,10.51.143.0/24,PHONE_HASH_005281_9822,BROWSER_FP_005281_543455
DEV_005282,mobile,10.107.100.13,10.107.100.0/24,PHONE_HASH_005282_2724,BROWSER_FP_005282_718629
DEV_005283,desktop,10.133.59.251,10.133.59.0/24,PHONE_HASH_005283_2164,BROWSER_FP_005283_782716
DEV_005284,mobile,10.137.134.174,10.137.134.0/24,PHONE_HASH_005284_8051,BROWSER_FP_005284_610135
DEV_005285,desktop,10.22.52.182,10.22.52.0/24,PHONE_HASH_005285_3289,BROWSER_FP_005285_129732
DEV_005286,desktop,10.137.210.163,10.137.210.0/24,PHONE_HASH_005286_6210,BROWSER_FP_005286_104882
DEV_005287,mobile,10.115.7.149,10.115.7.0/24,PHONE_HASH_005287_1943,BROWSER_FP_005287_759939
DEV_005288,mobile,10.243.138.178,10.243.138.0/24,PHONE_HASH_005288_7359,BROWSER_FP_005288_148195
DEV_005289,desktop,10.164.236.220,10.164.236.0/24,PHONE_HASH_005289_3088,BROWSER_FP_005289_777635
DEV_005290,desktop,10.171.156.77,10.171.156.0/24,PHONE_HASH_005290_1164,BROWSER_FP_005290_401499
DEV_005291,desktop,10.177.213.54,10.177.213.0/24,PHONE_HASH_005291_9609,BROWSER_FP_005291_803268
DEV_005292,tablet,10.161.245.178,10.161.245.0/24,PHONE_HASH_005292_6396,BROWSER_FP_005292_429420
DEV_005293,mobile,10.21.252.150,10.21.252.0/24,PHONE_HASH_005293_5661,BROWSER_FP_005293_788895
DEV_005294,mobile,10.70.185.250,10.70.185.0/24,PHONE_HASH_005294_9647,BROWSER_FP_005294_182779
DEV_005295,mobile,10.208.243.233,10.208.243.0/24,PHONE_HASH_005295_3630,BROWSER_FP_005295_740968
DEV_005296,tablet,10.57.21.8,10.57.21.0/24,PHONE_HASH_005296_2444,BROWSER_FP_005296_876345
DEV_005297,api,10.105.136.244,10.105.136.0/24,PHONE_HASH_005297_3551,BROWSER_FP_005297_663035
DEV_005298,desktop,10.131.152.133,10.131.152.0/24,PHONE_HASH_005298_1000,BROWSER_FP_005298_712665
DEV_005299,mobile,10.90.113.139,10.90.113.0/24,PHONE_HASH_005299_7379,BROWSER_FP_005299_196332
DEV_005300,mobile,10.149.138.247,10.149.138.0/24,PHONE_HASH_005300_1158,BROWSER_FP_005300_974762
DEV_005301,api,10.70.83.114,10.70.83.0/24,PHONE_HASH_005301_1574,BROWSER_FP_005301_353113
DEV_005302,desktop,10.98.9.125,10.98.9.0/24,PHONE_HASH_005302_9513,BROWSER_FP_005302_729867
DEV_005303,mobile,10.207.230.228,10.207.230.0/24,PHONE_HASH_005303_5751,BROWSER_FP_005303_442156
DEV_005304,desktop,10.14.152.233,10.14.152.0/24,PHONE_HASH_005304_1870,BROWSER_FP_005304_949157
DEV_005305,mobile,10.191.218.125,10.191.218.0/24,PHONE_HASH_005305_2829,BROWSER_FP_005305_505524
DEV_005306,mobile,10.210.147.140,10.210.147.0/24,PHONE_HASH_005306_1085,BROWSER_FP_005306_620746
DEV_005307,desktop,10.204.144.117,10.204.144.0/24,PHONE_HASH_005307_9552,BROWSER_FP_005307_722311
DEV_005308,mobile,10.38.163.12,10.38.163.0/24,PHONE_HASH_005308_1903,BROWSER_FP_005308_907088
DEV_005309,tablet,10.132.136.74,10.132.136.0/24,PHONE_HASH_005309_7624,BROWSER_FP_005309_245776
DEV_005310,desktop,10.209.239.109,10.209.239.0/24,PHONE_HASH_005310_6866,BROWSER_FP_005310_944317
DEV_005311,desktop,10.221.47.207,10.221.47.0/24,PHONE_HASH_005311_3498,BROWSER_FP_005311_771785
DEV_005312,mobile,10.129.55.2,10.129.55.0/24,PHONE_HASH_005312_7750,BROWSER_FP_005312_108598
DEV_005313,mobile,10.97.68.162,10.97.68.0/24,PHONE_HASH_005313_4656,BROWSER_FP_005313_456172
DEV_005314,api,10.229.236.24,10.229.236.0/24,PHONE_HASH_005314_3934,BROWSER_FP_005314_617805
DEV_005315,desktop,10.158.195.72,10.158.195.0/24,PHONE_HASH_005315_2759,BROWSER_FP_005315_282368
DEV_005316,desktop,10.72.16.64,10.72.16.0/24,PHONE_HASH_005316_8644,BROWSER_FP_005316_430031
DEV_005317,desktop,10.52.122.38,10.52.122.0/24,PHONE_HASH_005317_6895,BROWSER_FP_005317_780749
DEV_005318,mobile,10.170.81.54,10.170.81.0/24,PHONE_HASH_005318_5552,BROWSER_FP_005318_893239
DEV_005319,mobile,10.33.151.58,10.33.151.0/24,PHONE_HASH_005319_7821,BROWSER_FP_005319_430489
DEV_005320,desktop,10.66.210.12,10.66.210.0/24,PHONE_HASH_005320_7089,BROWSER_FP_005320_654643
DEV_005321,mobile,10.241.136.214,10.241.136.0/24,PHONE_HASH_005321_4301,BROWSER_FP_005321_122761
DEV_005322,mobile,10.220.196.131,10.220.196.0/24,PHONE_HASH_005322_2509,BROWSER_FP_005322_385479
DEV_005323,mobile,10.50.167.74,10.50.167.0/24,PHONE_HASH_005323_2345,BROWSER_FP_005323_180478
DEV_005324,mobile,10.96.177.31,10.96.177.0/24,PHONE_HASH_005324_1801,BROWSER_FP_005324_891526
DEV_005325,desktop,10.74.21.194,10.74.21.0/24,PHONE_HASH_005325_2428,BROWSER_FP_005325_839700
DEV_005326,tablet,10.144.74.55,10.144.74.0/24,PHONE_HASH_005326_7670,BROWSER_FP_005326_584212
DEV_005327,desktop,10.93.54.176,10.93.54.0/24,PHONE_HASH_005327_7591,BROWSER_FP_005327_440859
DEV_005328,mobile,10.59.204.90,10.59.204.0/24,PHONE_HASH_005328_2889,BROWSER_FP_005328_616456
DEV_005329,mobile,10.141.217.39,10.141.217.0/24,PHONE_HASH_005329_7705,BROWSER_FP_005329_800760
DEV_005330,mobile,10.193.15.97,10.193.15.0/24,PHONE_HASH_005330_8783,BROWSER_FP_005330_947669
DEV_005331,desktop,10.177.220.177,10.177.220.0/24,PHONE_HASH_005331_4215,BROWSER_FP_005331_477755
DEV_005332,desktop,10.80.3.130,10.80.3.0/24,PHONE_HASH_005332_3114,BROWSER_FP_005332_722072
DEV_005333,mobile,10.192.138.27,10.192.138.0/24,PHONE_HASH_005333_1771,BROWSER_FP_005333_424807
DEV_005334,desktop,10.205.143.243,10.205.143.0/24,PHONE_HASH_005334_7046,BROWSER_FP_005334_644018
DEV_005335,desktop,10.151.97.186,10.151.97.0/24,PHONE_HASH_005335_3664,BROWSER_FP_005335_477443
DEV_005336,desktop,10.14.10.186,10.14.10.0/24,PHONE_HASH_005336_9779,BROWSER_FP_005336_677738
